x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	ymin	ymax
11.17	14.74	16.93	17.54	22.92	23.64	24.28	25.55	26.92	28.76	1471.92	1370.71	1242.77	1201.85	828.989	787.288	753.8	699.453	662.828	658.389	653.333	1472.17
23.01	23.71	24.4	24.99	25.47	25.55	27.43	29.54	29.77	30	6045.23	6047.78	6047.62	6045.87	6043.66	6043.24	6032.04	6027.95	6028.8	6030	6027.17	6048
2.31	3.28	3.65	3.8	5.76	6.48	7.67	8.07	8.15	8.45	30.2002	31.3113	30.5353	30.0707	19.4642	15.2721	10.9269	10.679	10.724	11.2033	10.6667	31.5
13.43	14	15.64	17.55	18.4	18.94	19.15	21.5	22.44	23.81	1795.14	1796.67	1786.03	1754.87	1737.94	1727.04	1722.85	1684.17	1676.52	1678.3	1675.17	1796.67
8.24	11.05	13.52	13.72	14.48	15.79	16.47	17.71	22.54	24.28	966.655	937.049	818.908	806.546	756.582	661.412	608.736	509.482	149.452	59.8777	0	972
9.39	12.47	12.64	13.79	13.83	16.03	18.69	20.55	22.45	22.75	889.803	808.6	801.079	744.081	741.928	611.442	443.116	337.38	254.826	245.036	208.333	891
15.13	15.88	16.21	16.21	16.54	16.82	18.57	19.18	21.56	22.58	2258.46	2261.28	2261.18	2261.18	2260.37	2259.16	2243.87	2236.66	2210.43	2204.76	2204.17	2261.33
12.22	12.74	14.21	16.22	16.99	19.88	20.2	21.38	25.7	27.34	1910.92	1914.85	1905.68	1853.88	1825.07	1692.55	1676.87	1619.92	1469.1	1458.82	1458	1915.33
2.41	2.67	3.21	3.64	3.96	4.66	4.68	5.47	5.68	6.91	21.9094	22.3247	22.4369	21.973	21.4125	19.8914	19.8469	18.3717	18.1427	19.4933	18	22.5
16.42	17.34	17.54	18.34	19.12	19.71	20.03	20.09	20.22	20.89	2214.93	2215.45	2215.14	2212.88	2209.85	2207.61	2206.58	2206.41	2206.06	2205.02	2205	2215.67
6.1	6.61	6.78	7.03	7.05	8.26	8.72	10.51	10.7	12.5	258.66	260.857	261.185	261.331	261.326	257.237	254.154	238.788	237.148	226.042	225.333	261.333
5.14	8.1	8.59	10.6	13.35	16.48	18.34	18.56	25.38	28.33	2028.94	1928.58	1896.38	1727.07	1421.42	1017.89	773.987	745.729	74.279	2.59766	1.33333	2029.17
2.18	2.22	3.65	3.89	6.28	7.82	8.93	10.52	11.97	12.46	224.49	224.404	211.19	207.271	150.05	104.081	71.4672	31.5762	8.30404	4.38465	2.83333	224.667
6.4	6.66	6.83	8.44	9.48	10.33	10.46	11.05	11.77	12.76	235.861	236.531	236.759	232.645	226.542	221.42	220.712	217.97	216.128	217.59	216	236.833
20.54	21.46	21.56	22.02	22.46	22.69	24.13	24.57	25.68	25.93	3968.54	3968.61	3968.43	3967.27	3965.77	3964.9	3959.63	3958.68	3959.36	3960.33	3958.33	3969
3.24	3.65	3.96	5.21	9.26	11.08	13.47	13.56	13.93	14.42	228.188	226.268	223.726	205.235	94.7397	45.2628	8.16199	7.70307	6.6935	7.66156	6.66667	228.5
1.09	2.07	2.25	2.52	4.35	4.51	4.51	4.89	7.89	8	20.3452	22.6545	22.5156	22.0375	13.1864	12.1875	12.1875	9.83227	4.04857	4.66667	1.83333	22.6667
17.73	18.55	19.17	19.44	19.6	20.02	20.02	20.13	21.95	22.95	2591.85	2591.45	2589.8	2588.85	2588.25	2586.59	2586.59	2586.15	2581.34	2583.42	2581.33	2592
23.52	24.99	24.99	25.49	26.03	27.29	28.35	29.36	29.45	30.05	5477.26	5458.48	5458.48	5450.78	5442.19	5422.74	5409.39	5401.55	5401.15	5400.01	5400	5485.33
7.94	8.12	8.23	8.48	8.63	8.94	9.05	9.38	9.43	9.86	202.665	202.66	202.644	202.588	202.552	202.502	202.501	202.59	202.619	203.082	202.5	202.667
13.67	13.79	15.57	18.87	19.24	19.72	19.85	20.46	20.54	20.83	1502.33	1502.53	1496.56	1470.02	1468.25	1466.89	1466.73	1467.33	1467.59	1468.92	1466.67	1502.67
6.53	7.87	8.94	10.04	11.34	11.74	13.39	14.44	16.44	19.54	684.532	680.498	658.658	621.765	562.897	542.091	446.649	380.781	253.835	85.6322	3.66667	686.333
3.28	3.45	4.1	4.97	5.79	6.49	6.74	7.09	7.32	7.64	44.4313	44.8241	45.3187	44.2262	42.439	41.1793	40.9289	40.8457	40.9979	41.5351	40.8333	45.3333
17.87	18.57	19.25	20.19	20.2	20.31	21.61	22.87	25.28	28.41	3223.22	3214.9	3203.12	3182.02	3181.77	3179	3142.94	3105.07	3039.32	3006.28	3005.33	3227.17
5.07	6.09	7.95	9.22	11.34	11.69	11.73	12.8	13.75	13.9	141.647	137.346	115.414	95.4835	65.831	62.4484	62.1021	56.4907	58.724	59.8163	56.3333	141.667
11.43	11.98	12.71	15.18	17.34	19.97	19.99	20.3	20.38	20.42	1150.64	1152	1150.1	1122.27	1088.7	1066.67	1066.67	1067.04	1067.26	1067.4	1066.67	1152
17.59	18.16	18.32	18.86	18.92	20.71	20.89	21.83	23.57	25.16	2760.77	2751.03	2747.89	2736.14	2734.74	2686.15	2680.79	2652.45	2602.76	2568.04	2551.5	2773.33
5.3	5.51	6.73	8.35	13.4	14.46	16.63	19.17	20.1	22.97	823.721	825.92	823.6	785.385	497.615	421.473	267.912	115.125	72.522	9.17431	9.16667	828
2.43	3.61	4.09	4.33	4.63	5.37	5.58	5.62	5.67	5.88	17.6134	17.7036	17.2436	17.0153	16.7867	16.8205	17.0681	17.1305	17.2158	17.6682	16.6667	18
7.04	7.12	7.61	8.43	9.09	9.57	9.81	9.87	9.87	9.93	201.911	202.052	202.571	202.601	202.504	202.724	203.005	203.098	203.098	203.201	202.5	202.667
5.99	6.67	6.73	8.47	8.74	9.19	9.2	9.26	9.61	9.76	126	125.427	125.33	121.872	121.596	121.556	121.563	121.607	122.134	122.513	121.5	126
7.37	8.15	11.37	11.45	11.89	15.36	16.62	20.06	20.35	23.69	1489.63	1450.4	1204.27	1196.79	1154.74	787.851	649.405	301.283	275.732	52.5869	0.666667	1544.17
10.07	10.74	11.07	11.51	11.92	12.82	13.06	15.13	16.59	17.97	803.804	806.458	806.652	805.931	804.387	798.739	796.85	778.978	771.148	773.794	770.667	806.667
10.48	12.46	13.73	15	16.94	17.56	18.32	18.61	19.5	19.86	1047.27	1039.05	1018.18	990	942.11	927.599	911.496	906.01	892.125	888.004	882	1048.67
26.52	26.81	26.93	28.18	28.24	28.25	28.39	29.9	30.13	30.41	7654.12	7654.44	7654.49	7652.96	7652.83	7652.81	7652.5	7650.01	7650.03	7650.28	7650	7654.5
5.58	5.83	6.53	8.13	8.23	12.08	15.28	15.94	18.61	18.98	522.302	513.988	487.706	414.125	409.038	197.69	52.7801	32.9131	6.86641	11.5167	4	566.5
11.65	12.21	13.39	14.02	14.28	16.44	18.36	18.36	19.63	20.64	1151.5	1151.83	1145.17	1138.43	1135.16	1102.32	1075.95	1075.95	1067.2	1068.39	1066.67	1152
6.01	10.42	11.12	11.26	12.28	14.68	16.37	17.46	18.3	19.09	561.859	401.917	364.666	357.031	300.288	168.745	89.5494	49.5913	26.704	12.6262	6.66667	569.167
9.11	9.54	10.46	11.51	12.46	12.56	12.64	14.59	17.69	18.78	779.534	782.349	782.414	774.221	761.063	759.435	758.103	720.761	668.806	662.048	661.833	783.333
2.23	5.68	9.68	9.88	13.17	13.52	13.52	14.94	15.01	15.65	457.698	418.139	249.002	239.213	88.6217	75.3914	75.3914	31.4579	29.7605	16.604	4.66667	462
2.04	2.26	2.82	3.04	3.47	4.46	4.57	5.4	5.59	5.85	8.66429	8.57113	7.84186	7.41922	6.48416	4.55158	4.41751	4.428	4.75728	5.45512	4.16667	8.66667
10.3	14.2	14.53	15.04	16.02	16.67	16.67	17.96	18.2	20.73	882.847	811.009	801.455	786.299	756.734	737.558	737.558	702.964	697.303	661.894	661.5	883.333
3.41	3.43	5.25	5.43	6.32	7.38	7.57	8.65	8.97	9.62	60.3946	60.4594	58.0781	57.1958	52.0397	45.6438	44.6375	40.792	40.5022	41.5404	40.5	61.3333
7.6	7.64	8.56	8.71	12.66	19.61	19.95	20.44	20.73	21.21	732.725	730.788	682.194	673.598	406.358	24.0276	17.4854	11.1071	9.11309	8.87794	8.5	827.333
10.62	10.94	13.64	14.82	15.65	16.85	17.36	17.62	18.23	18.94	866.643	867.154	848.906	834.674	825.003	814.122	811.346	810.487	810.189	813.369	810	867.167
8.73	12.83	14.06	14.32	16.55	19.07	20.08	20.61	25.44	26.21	1702.8	1371.07	1237.94	1208.53	945.086	643.153	527.726	469.539	69.8305	36.6667	3.33333	1778
23.17	24.29	24.66	24.74	25.77	25.89	26.7	27.2	27.21	29.46	6046.09	6047.8	6047.01	6046.77	6042.02	6041.32	6036.34	6033.32	6033.27	6027.73	6027.17	6048
10.65	11.77	13.12	13.22	13.41	13.56	14.12	14.85	16.99	19.09	987.601	985.651	971.118	969.636	966.696	964.268	954.486	940.488	898.347	870.142	866.667	988.167
16	16.4	16.75	18.78	20.09	22.79	26.14	27.6	27.6	28.5	2357.33	2346.07	2334.88	2249.71	2181.79	2031.57	1875.72	1835.95	1835.95	1824	1822.17	2384.67
28.51	28.6	30.09	30.16	30.34	30.55	30.62	30.62	30.75	30.94	8550.01	8550.07	8550	8550.01	8550.07	8550.21	8550.27	8550.27	8550.42	8550.72	8550	8550.17
17.07	18.17	18.93	20.86	23.25	24.08	24.11	26.26	27.31	27.99	3559.41	3563.86	3559.94	3530.9	3474.42	3454.09	3453.37	3410.72	3399.6	3397.33	3397.33	3564
7.71	9.79	9.95	11.37	12.54	14.13	16.44	17.08	17.46	19.8	522.196	506.956	504.225	472.961	440.495	392.776	331.286	318.749	312.66	304.524	300.833	522.667
1.88	2.32	2.81	3.98	4.02	4.69	5.8	5.98	6.33	7.89	66.6157	66.3192	64.5475	55.5327	55.1327	47.8287	34.4173	32.2402	28.1064	13.3565	9.5	66.6667
16.27	16.48	17.46	20.25	20.77	21.72	22.21	22.6	22.69	22.8	2358.7	2359.44	2359.67	2345.2	2342.5	2339.52	2339.45	2340.31	2340.63	2341.1	2339.33	2360.17
3.71	5.49	6.11	6.84	6.87	7.14	7.77	8.31	10.18	11.23	93.1029	75.3457	66.3383	54.892	54.4126	50.0942	40.1655	32.1227	12.1725	9.88232	9.66667	95
16.74	20.37	21.16	21.46	23.86	26.35	26.95	27.1	27.81	27.85	3226.79	3177.46	3155.98	3147.34	3075.95	3018.81	3011.01	3009.55	3005.53	3005.46	3005.33	3227.17
24.06	24.14	24.85	24.9	25.52	25.87	26.69	26.75	26.83	26.87	5520.11	5520.25	5520.82	5520.83	5520.75	5520.67	5521.01	5521.09	5521.2	5521.26	5520.67	5520.83
9.47	9.54	10.93	12.29	12.34	13.77	13.79	14.32	14.39	14.39	532.722	532.878	531.872	526.848	526.653	522.768	522.752	522.882	522.991	522.991	522.667	533.333
9.11	11.57	12.09	12.85	14.42	16.83	18.28	18.99	19.44	20.63	928.346	919.834	910.168	892.315	844.899	759.644	711.204	690.604	679.063	655.738	645.333	933.333
25.23	25.47	25.51	26.09	26.72	26.93	27.12	27.41	27.47	27.79	6196.22	6196.48	6196.51	6196.66	6196.53	6196.5	6196.51	6196.61	6196.65	6196.98	6196.5	6196.67
25.18	25.44	25.72	28.04	28.11	28.2	28.93	29.11	29.62	29.82	6871.47	6872.14	6872.54	6869.25	6869.12	6868.96	6868.17	6868.19	6868.82	6869.36	6868.17	6872.67
8.33	9.26	10.08	10.08	10.3	11.11	11.68	11.88	12.12	12.34	363.726	364.404	363.17	363.17	362.697	360.953	360.143	360.021	360.022	360.187	360	364.5
7.47	10.79	11.45	17.06	17.07	18.44	20.82	22.01	24.14	25.84	1714.58	1472.6	1408.48	761.47	760.272	598.936	343.44	234.484	84.1777	16.2813	2	1776.67
24.07	24.13	24.27	24.54	24.76	24.79	25.08	25.64	26	26.02	5520.13	5520.24	5520.44	5520.7	5520.8	5520.81	5520.83	5520.72	5520.67	5520.67	5520.67	5520.83
22.69	23.05	23.32	23.72	23.73	23.76	23.84	24.44	24.68	24.91	4320.11	4320.17	4320.13	4320.03	4320.03	4320.02	4320.01	4320.13	4320.34	4320.67	4320	4320.17
2.5	3.5	4.05	5.72	11.37	11.86	13.46	14.27	14.28	14.96	295.208	284.292	274.323	230.796	44.1043	32.8775	10.3638	9.11063	9.14438	14.4912	8.66667	296.667
7.12	7.53	8.53	11.47	13.25	14.66	17.21	17.53	18.44	20.19	549.793	553.307	553.031	496.349	437.526	387.002	306.132	298.249	280.003	266.886	266.667	554.667
3.71	4	6.91	11.38	14.82	16.67	18.9	20.46	22.94	22.94	974.568	975.333	907.334	619.136	343.923	208.54	79.893	23.4603	11.5626	11.5626	3.33333	975.333
9.91	18.5	19.29	19.73	22.33	22.41	25.25	25.5	26.97	27.44	1257.87	518.792	442.67	401.449	185.14	179.447	29.8385	22.375	1.00899	2.96439	1	1334.33
10.79	10.93	13.11	13.38	13.71	14.12	14.76	15.21	18.45	18.63	731.001	730.142	704.672	700.507	695.299	688.747	678.653	671.897	648.84	649.671	648	733.333
19.51	19.75	20.84	22.58	22.75	25.23	27.88	28.86	29.65	29.66	4090.08	4088.66	4076.48	4042.55	4038.6	3977.87	3930.47	3924.76	3926.87	3926.94	3924.67	4091.33
0.7	1.94	4.55	5.71	8.7	10.97	11.74	13.54	15.97	18.94	978.514	971.658	880.824	814.505	597.901	415.068	354.149	221.381	80.6887	7.36566	7.33333	979.333
14.72	15.44	15.54	15.63	15.92	16.22	16.78	17.1	17.22	17.88	1349.91	1349.83	1349.76	1349.69	1349.41	1349.12	1348.71	1348.68	1348.72	1349.67	1348.67	1350
17.09	19.13	19.31	21.17	21.31	21.56	21.72	21.8	22.4	22.45	2360.15	2352.05	2350.94	2340.86	2340.41	2339.79	2339.52	2339.43	2339.75	2339.87	2339.33	2360.17
14.03	14.37	14.51	14.52	15.16	15.33	16.33	16.8	17.2	17.48	1348.75	1349.52	1349.72	1349.73	1349.98	1349.9	1349.02	1348.7	1348.71	1348.93	1348.67	1350
4.36	9.09	9.1	9.86	13.22	15.18	16.48	19.83	23.63	24.72	2484.36	1971.22	1969.86	1863.42	1354.49	1049.83	853.946	406.233	74.4406	28.4476	8.66667	2612.83
6.84	10.02	12.76	13.33	19.43	20.16	20.89	21.67	22.97	26.17	1510.69	1321.73	1067.64	1008.25	359.367	292.383	230.366	170.469	87.7934	0.971754	0.666667	1544.17
3.29	6.18	7	18.92	18.99	22.37	22.46	23.36	26.6	28.46	3594.92	3335.01	3232.33	1086.76	1074.13	523.919	511.227	391.199	81.6987	9.69658	5.66667	3664.33
12.5	14.53	17.96	18.14	18.67	19.32	19.54	20.3	22.29	23.93	1216.67	1163.83	1027.68	1020.13	998.185	972.198	963.723	936.101	881.34	864.032	864	1230.17
8.01	8.41	8.5	8.53	9.64	10.4	10.47	12.56	13.62	13.68	402.716	404.235	404.458	404.524	404.268	401.995	401.737	394.692	395.182	395.363	394.333	405
2.11	2.67	2.82	6.01	7.1	7.81	11.92	14.52	20.72	24.83	2028.53	2023.6	2021.12	1865.24	1773.77	1705.85	1222.39	880.209	185.361	1.16405	0.833333	2028.67
5.83	6.57	7.53	7.56	7.82	8.32	8.6	9.04	10.57	11.52	70.5195	59.1868	43.903	43.4319	39.3971	31.98	28.0987	22.5232	10.3798	10.7951	9.66667	95
8.89	9.08	9.39	9.69	10.45	10.48	10.8	10.95	11.44	12	323.987	323.994	323.868	323.633	322.914	322.89	322.704	322.669	322.889	324	322.667	324
4.41	5.29	5.3	5.31	5.74	5.86	6.96	7.2	8.3	8.76	78.5761	79.0486	79.0407	79.0324	78.4803	78.2693	75.9141	75.456	74.8107	75.6794	74.6667	79.1667
3.79	6.09	9.42	10.31	10.65	11.52	11.6	14.75	16.5	16.52	297.066	274.168	174.148	142.183	130.025	99.7839	97.0987	18.0573	10.875	11.0026	9.33333	297.333
16.02	16.11	16.2	16.34	16.77	17.77	18.33	18.93	19.19	19.86	1925.39	1925.64	1925.86	1926.14	1926.61	1926.23	1925.68	1925.34	1925.37	1926.28	1925.33	1926.67
13.87	14.48	15.01	15.33	15.63	17.55	18.2	19.18	20.11	22.16	1796.59	1795.67	1792.42	1789.49	1786.15	1754.87	1741.98	1722.25	1704.71	1678.14	1675.17	1796.67
17.29	18.65	19.53	20.03	20.42	20.45	20.46	21.72	21.95	22.52	2914.37	2914.82	2910.17	2906.43	2903.15	2902.89	2902.81	2891.64	2889.74	2885.49	2880	2916
0.02	1.07	2.18	3.23	3.41	3.62	3.65	4.1	4.1	4.89	10.079	11.8261	10.2924	8.07051	7.78702	7.53164	7.50279	7.34867	7.34867	8.75647	7.33333	11.8333
12.2	12.62	13.31	13.32	13.34	13.59	13.77	14.58	15.23	15.77	900.523	901.171	901.247	901.242	901.231	901.054	900.893	900.152	900.057	900.745	900	901.333
3.29	5.59	7.52	10.83	13.49	13.84	15	16.51	22.17	23.15	1336.17	1317.39	1231.97	981.048	725.622	690.665	575	428.938	39.4462	15.0203	8	1341.33
7.92	9.5	9.5	12.63	13.88	14.43	15.61	16.74	18.37	20.43	679.822	641.542	641.542	492.243	416.212	381.418	306.036	235.396	142.078	50.8477	3.66667	686.333
9.65	10.85	11.49	12.77	13.16	13.47	14.21	16.1	16.6	17.14	682.89	681.009	676.666	663.563	658.902	655.117	646.172	628.759	626.705	626.236	626.167	683.333
6.35	7.56	10.01	10.01	10.07	10.52	10.7	11.37	11.77	11.91	211.397	211.765	203.303	203.303	203.128	202.091	201.838	201.957	203.005	203.574	201.667	212.333
15.35	16.89	19.08	19.82	19.86	23.04	23.88	24.71	25.88	26.22	2361.84	2345.1	2293.58	2272.05	2270.86	2180.21	2162.21	2149.1	2140.75	2140.94	2140.67	2362.5
14.66	14.78	15.09	15.42	15.9	16.67	17.18	17.54	18.65	19.42	1574.76	1574.9	1574.98	1574.67	1573.62	1570.97	1568.95	1567.56	1564.56	1564.71	1564.33	1575
3.05	8.04	12.49	13.65	13.66	14.72	15.1	15.79	16.26	23.36	1332.02	1200.1	824.519	709.652	708.654	602.791	565.11	497.578	452.514	12.0086	8	1341.33
15.02	15.1	15.17	16.78	16.86	16.86	17.3	17.36	17.48	17.58	1492.54	1492.69	1492.8	1493.19	1493.18	1493.18	1493.22	1493.25	1493.32	1493.4	1493.17	1493.33
7.42	9.42	12.02	12.94	13.32	13.67	13.68	15.1	16.13	18.35	407.3	377.919	299.3	266.493	252.824	240.314	239.958	191.82	161.875	122.777	120.333	408.333
7.14	7.23	7.82	7.95	8.1	9.86	9.97	10.85	11.18	11.53	265.345	265.625	266.616	266.663	266.652	263.622	263.394	262.199	262.217	262.638	262.167	266.667
6.32	6.89	7.04	7.94	8.87	9.76	10.25	11.18	13.48	14.32	147.093	140.343	138.269	123.741	106.091	88.1575	78.3698	60.9772	33.8366	33.1384	32.6667	154.167
13.82	14.21	16.41	16.52	19.4	25.26	26.73	28.72	29.6	29.61	2482.41	2482.32	2440.87	2437.2	2301.87	1944.24	1873.89	1812.41	1801.26	1801.2	1800	2482.67
12.91	13.88	16.63	16.93	17.48	17.99	18.95	19.14	20.09	21.51	936.505	904.95	794.758	782.109	759.159	738.4	701.64	694.843	663.995	630.495	617.167	983.333
4.11	4.48	5.44	5.55	6.49	7.62	10.34	12.28	15.59	18.07	562.991	567.092	567.743	566.953	553.619	523.679	406.057	300.288	123.939	32.2071	6.66667	569.167
10.4	10.53	11.31	11.36	11.67	11.97	13.94	15.84	16.03	17.62	986.475	987.138	987.744	987.599	986.247	984.237	957.741	920.545	916.734	887.663	866.667	988.167
10.27	10.67	11.07	12.3	13.17	13.71	13.97	14	14.95	14.96	624.238	624.991	625.159	623.364	621.509	620.785	620.668	620.667	622.306	622.344	620.667	625.167
4.65	13.81	14.19	14.21	14.59	15.87	17.38	17.51	20.14	21.73	2902.1	1837.94	1775.25	1771.93	1708.69	1493.3	1238.99	1217.29	795.326	565.674	6.66667	2936
12.09	12.69	13.45	13.88	14.18	15.05	15.12	15.3	15.45	15.9	900.254	901.227	901.161	900.786	900.489	900.003	900.015	900.099	900.233	901.053	900	901.333
13.51	15.57	16.01	16.51	17.7	20.16	21.71	23.76	26.2	26.38	2284.95	2270.7	2261.09	2247.84	2207.72	2098.96	2023.33	1929.77	1850.07	1846.29	1829.33	2286.67
3.89	4.55	4.7	5.83	6.68	8.34	11.03	13.04	13.05	14.82	171.272	169.876	168.998	156.632	141.838	104.404	40.0385	8.97975	8.89338	8.21246	4.66667	171.333
2.17	4.03	5.2	5.39	5.54	6.02	7.89	8.87	9.18	9.51	88.5527	74.9715	58.6293	55.6843	53.3276	45.68	18.0104	7.95997	5.83914	4.25452	3.33333	88.6667
17.82	18.17	18.4	18.89	19.35	21.02	21.37	23.44	24.26	24.34	2915.9	2915.91	2915.54	2913.86	2911.35	2897.82	2894.69	2880.88	2880.21	2880.36	2880	2916
14.16	14.28	14.69	15.54	15.79	16.91	17.57	18.71	19.47	20.49	770.802	767.876	757.74	736.552	730.414	704.573	691.408	674.272	668.022	667.906	666.667	833.333
5.47	7.27	8.26	8.36	9.38	9.9	9.99	12.4	14.04	15.03	165.597	144.801	125.077	122.863	98.7539	85.833	83.5833	27.9413	4.31309	0.004509	0	166.667
6.02	6.31	6.81	7.82	8.21	8.25	9	9.99	11.27	11.74	210.099	211.272	212.259	211.172	209.996	209.859	207	203.363	201.819	202.897	201.667	212.333
2.17	3.41	4.22	5.27	7.38	8.25	9.03	9.46	13.17	15.71	685.298	689.678	679.698	653.676	565.534	518.734	473.198	447.009	214.193	83.0557	8.33333	691
5.04	5.76	6.25	6.34	6.42	6.78	8.64	9.22	10.18	10.86	129.161	127.291	124.349	123.684	123.064	119.957	98.8692	91.8877	81.5839	76.0548	72	129.167
6.06	8.08	11.9	13.56	16.55	16.97	17.53	17.74	21.61	23.35	813.046	811.339	655.965	549.148	335.94	306.268	267.538	253.323	46.0022	5.49971	2	820.833
9.18	9.79	10.97	11.12	12.19	12.88	13.09	13.18	13.9	14.03	531.805	533.242	531.756	531.293	527.242	524.707	524.072	523.828	522.686	522.668	522.667	533.333
17.16	18.75	19.38	21.08	24.24	25.24	25.66	26.15	26.69	26.79	3398.63	3399.61	3394.31	3369.05	3307.77	3292.62	3287.78	3283.55	3280.92	3280.7	3280.5	3402
8.36	10.12	10.84	13.86	14.17	18.04	18.96	20.75	25.41	27.53	1551.32	1508.65	1475.61	1259.18	1231.24	831.599	730.234	536.651	129.069	30.7973	9.16667	1552.67
10.49	12.72	14.53	15.65	17.94	20.32	20.41	21.23	22.08	23.36	795.562	730.291	652.304	598.469	488.707	396.527	393.832	372.749	358.332	353.589	352.667	810
6.13	6.35	7.52	13.94	16.6	17.38	18.74	18.85	18.91	19.15	458.209	454.729	427.548	145.374	45.0453	26.287	9.80067	9.48971	9.38979	9.49196	9.33333	466.667
4.37	9.37	9.46	14.61	20.24	21.62	25.79	26.88	27.72	28.43	2588.9	2190.45	2179.72	1448.24	604.29	429.574	64.7866	22.545	8.30602	9.67109	7.33333	2611.5
16.08	16.21	16.62	16.95	17.74	18.54	18.82	19.51	19.67	19.95	1925.56	1925.88	1926.5	1926.66	1926.25	1925.51	1925.36	1925.64	1925.88	1926.52	1925.33	1926.67
8.15	8.73	12.64	14.72	17.1	19.15	24.49	25.78	27.19	27.3	1148.45	1143.73	977.435	820.817	613.162	429.668	60.0799	19.0345	5.84524	6.364	5.5	1148.67
10.71	12.03	13.22	13.92	14.66	16.25	19.31	20.38	20.88	22.41	1108.7	1103.7	1085.71	1070.57	1051.83	1005.81	920.644	900.35	893.764	888.281	887.333	1109.17
22.51	22.99	23.12	23.44	24	24.95	25.62	29.51	29.7	30.1	5484.34	5481.74	5480.78	5478.03	5472	5459.08	5448.73	5400.92	5400.35	5400.04	5400	5485.33
7.29	7.75	8.08	10.08	10.39	11.14	11.18	11.54	12.26	13.18	361.035	362.474	362.648	352.687	350.081	343.408	343.049	339.859	333.993	328.5	326.667	362.667
9.88	10.04	13.53	15.52	18.11	18.14	20.04	20.33	22.51	25.56	965.258	962.641	818.298	681.796	477.09	474.661	323.59	301.486	151.268	17.6671	0	972
9.46	9.84	10.18	11.04	11.73	12.02	12.63	13.01	13.19	13.25	482.843	483.294	483.287	482.086	480.57	479.96	479.022	478.833	478.89	478.932	478.833	483.333
2.12	2.85	3.13	4.76	4.99	5.1	5.74	7.64	8.25	8.8	130.602	127.62	125.402	103.396	99.3465	97.352	85.1603	47.3255	36.2656	27.3973	9.16667	130.667
7.33	7.77	8.67	9.11	13.5	14.44	15.93	17.26	17.32	18.37	520.097	522.372	520.298	516.346	411.75	383.592	343.025	315.729	314.776	302.933	300.833	522.667
7.55	10.51	10.72	11.58	15.19	16.22	16.25	16.31	16.41	16.85	425.826	406.737	403.781	390.695	343.781	341.53	341.589	341.728	342.029	344.428	341.333	426.667
19.13	19.29	20.18	23.25	24.64	25.69	26.06	26.11	27.67	27.81	4263.42	4264.53	4266.54	4235.86	4213.85	4198.57	4193.95	4193.37	4181.76	4181.48	4181.33	4266.67
13.73	13.97	14.21	14.52	14.77	14.9	15.69	15.99	16.28	17.08	1208.55	1208.67	1208.6	1208.31	1207.93	1207.69	1205.99	1205.35	1204.82	1204.18	1204.17	1208.67
25.66	25.77	27.31	27.43	27.54	27.85	28.4	28.83	28.84	29.51	7210.42	7210.56	7207.98	7207.55	7207.14	7205.93	7203.75	7202.2	7202.17	7200.44	7200	7210.67
5.3	5.41	5.72	6.57	8.4	9.79	14.8	20.05	22.05	22.86	1336.99	1338.45	1341.21	1338.81	1289.01	1216.51	794.757	292.477	144.148	96.943	8.66667	1342
15.86	16.42	16.84	17.08	18.84	19.04	21.43	21.77	21.93	22.77	2133.27	2132.83	2131.41	2130.25	2116.77	2114.97	2098.25	2097.49	2097.35	2099.26	2097.33	2133.33
7.43	8.46	8.59	10.64	12.97	15.11	16.03	17.02	18.26	23.51	648.168	649.112	648.124	604.528	506.331	391.334	339.654	285.087	221.175	90.1616	88.1667	650.667
1.51	1.91	2.21	3.73	5.68	9.58	10.21	11.5	12.34	17.3	1340.23	1342.59	1342.23	1314.46	1223.85	913.276	853.088	725.958	642.013	195.626	9.33333	1342.67
2.07	4.38	6.66	6.84	9.71	10.7	15.13	15.32	15.71	16	361.61	355.997	296.771	290.528	175.547	134.293	6.03368	4.23412	1.87185	1.33333	1.33333	367.5
11.07	12.2	12.81	13.38	13.62	14.73	15.82	16.15	17.59	18.78	1005.14	1007.88	1006.21	1003.16	1001.54	992.423	982.804	980.157	972.481	973.983	972	1008
11.8	13.37	15.5	16.81	19.9	21.06	22.17	22.45	22.7	23.64	1466.9	1428.86	1330.42	1250.61	1033.87	951.305	876.187	858.17	842.473	787.288	653.333	1472.17
7.02	7.33	7.42	7.58	7.94	8.23	8.26	8.46	8.74	9.43	201.873	202.342	202.433	202.554	202.665	202.644	202.639	202.593	202.528	202.619	202.5	202.667
12.14	12.48	13.14	14.03	14.33	15.15	16.76	16.82	17.27	17.91	1068.64	1069.75	1070.3	1068.58	1067.58	1064.4	1059.78	1059.73	1059.82	1061.57	1059.67	1070.33
10.7	10.97	10.99	11.15	11.16	12.62	14.01	14.99	15.58	15.89	631.978	630.815	630.716	629.873	629.817	618.735	606.587	600.05	597.838	597.369	597.333	633.333
7.2	7.24	8.08	11.77	11.88	12.2	13.23	16.14	17.4	17.92	402.576	401.188	369.448	197.089	191.774	176.443	129.093	28.0722	8.448	6.04463	6	463.333
12.98	13.93	16	18.45	19.77	20.07	20.11	21.92	27.02	27.47	2084.33	2077.68	2021.33	1900.67	1821.1	1802.25	1799.73	1684.38	1430.44	1419.2	1401.67	2084.33
